subject_id,extraversion,extraversion_1,extraversion_2,extraversion_3,extraversion_4,extraversion_5,agreeableness,agreeableness_1,agreeableness_2,agreeableness_3,agreeableness_4,agreeableness_5,conscientiousness,conscientiousness_1,conscientiousness_2,conscientiousness_3,conscientiousness_4,conscientiousness_5
934,1.0,2.0,2.0,2.0,3.0,1.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,3.0
935,4.0,2.0,4.0,2.0,5.0,4.0,3.0,3.0,2.0,3.0,3.0,5.0,4.0,3.0,4.0,5.0,5.0,4.0
936,2.0,2.0,2.0,1.0,1.0,4.0,3.0,4.0,1.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0
937,2.0,1.0,3.0,2.0,4.0,1.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,5.0,4.0
938,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,2.0,4.0
939,3.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,3.0,4.0,2.0,5.0,4.0,3.0,2.0
940,2.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,4.0,4.0,2.0,4.0,2.0,1.0,3.0,4.0,2.0,3.0
941,1.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0,3.0,4.0,5.0
942,4.0,5.0,2.0,5.0,5.0,5.0,3.0,3.0,2.0,4.0,4.0,5.0,3.0,2.0,3.0,4.0,3.0,5.0
943,4.0,4.0,5.0,5.0,3.0,4.0,3.0,3.0,1.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
944,3.0,1.0,3.0,2.0,3.0,1.0,2.0,3.0,3.0,3.0,1.0,2.0,3.0,4.0,5.0,3.0,2.0,3.0
945,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,3.0,5.0,3.0
946,2.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0
947,1.0,3.0,2.0,1.0,1.0,1.0,4.0,4.0,5.0,2.0,2.0,2.0,4.0,4.0,4.0,5.0,4.0,4.0
948,2.0,1.0,2.0,3.0,1.0,1.0,4.0,4.0,2.0,4.0,4.0,3.0,3.0,5.0,4.0,5.0,4.0,3.0
949,3.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0
950,3.0,4.0,4.0,4.0,1.0,3.0,3.0,4.0,3.0,4.0,1.0,1.0,3.0,3.0,1.0,5.0,5.0,4.0
951,3.0,3.0,1.0,4.0,4.0,1.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,3.0,5.0,4.0,4.0
952,3.0,3.0,3.0,2.0,5.0,3.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,2.0,4.0
953,1.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,4.0,1.0,5.0,3.0
954,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,5.0
955,3.0,4.0,3.0,3.0,5.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,2.0,5.0
956,4.0,5.0,3.0,5.0,5.0,5.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,2.0,5.0,4.0,4.0,4.0
957,3.0,3.0,2.0,4.0,4.0,3.0,2.0,2.0,1.0,2.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0
958,4.0,2.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,3.0,4.0
959,4.0,4.0,4.0,2.0,2.0,5.0,3.0,2.0,3.0,1.0,3.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0
960,4.0,4.0,5.0,3.0,5.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,4.0,5.0,4.0
961,4.0,5.0,5.0,3.0,3.0,2.0,4.0,4.0,5.0,4.0,4.0,5.0,2.0,2.0,3.0,4.0,4.0,3.0
962,5.0,5.0,5.0,3.0,5.0,5.0,2.0,3.0,4.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0
963,3.0,4.0,3.0,1.0,5.0,3.0,3.0,5.0,4.0,4.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,3.0
964,4.0,5.0,5.0,4.0,3.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0
965,3.0,4.0,2.0,4.0,3.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,3.0,3.0,1.0,3.0,3.0,2.0
966,5.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,1.0,4.0,1.0,5.0,3.0,5.0,3.0,3.0,4.0,3.0
967,2.0,2.0,2.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0
968,5.0,5.0,5.0,3.0,5.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,2.0,3.0,1.0,2.0,4.0
969,3.0,4.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0
970,1.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,4.0,1.0,3.0,2.0,4.0,4.0,3.0,5.0,2.0,4.0
971,3.0,5.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,4.0,4.0,4.0,5.0,4.0,5.0
972,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,3.0
973,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0
974,2.0,4.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0
975,2.0,1.0,3.0,1.0,3.0,2.0,3.0,1.0,3.0,3.0,4.0,2.0,4.0,2.0,5.0,4.0,2.0,2.0
976,1.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0
977,2.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,3.0,4.0,3.0,4.0,5.0,4.0,4.0
978,1.0,1.0,1.0,1.0,1.0,2.0,4.0,5.0,2.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,3.0,5.0
979,1.0,1.0,2.0,1.0,3.0,1.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,2.0,4.0,4.0
980,4.0,5.0,5.0,3.0,3.0,5.0,3.0,3.0,4.0,1.0,5.0,1.0,4.0,5.0,4.0,4.0,5.0,4.0
981,4.0,3.0,5.0,4.0,2.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,3.0,4.0,4.0,3.0
982,4.0,5.0,4.0,4.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,2.0,3.0,1.0,4.0,4.0,5.0,1.0
983,2.0,2.0,1.0,1.0,3.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,5.0,2.0,5.0
984,3.0,2.0,3.0,3.0,3.0,1.0,3.0,5.0,4.0,4.0,3.0,1.0,4.0,4.0,5.0,5.0,2.0,4.0
985,3.0,1.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,4.0,3.0,5.0,3.0,2.0
986,2.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0
987,5.0,5.0,5.0,4.0,5.0,3.0,3.0,4.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0
988,4.0,3.0,5.0,5.0,5.0,4.0,4.0,4.0,2.0,5.0,5.0,5.0,2.0,4.0,2.0,1.0,2.0,1.0
989,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,3.0,4.0,2.0
990,3.0,3.0,5.0,3.0,3.0,1.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,3.0,5.0,5.0,3.0,5.0
991,3.0,4.0,2.0,3.0,5.0,4.0,2.0,4.0,3.0,2.0,2.0,3.0,5.0,5.0,4.0,5.0,5.0,3.0
992,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
993,3.0,3.0,3.0,4.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,4.0,5.0,5.0,2.0
994,2.0,1.0,1.0,1.0,2.0,3.0,4.0,5.0,5.0,4.0,4.0,5.0,2.0,2.0,2.0,1.0,3.0,3.0
995,2.0,1.0,1.0,3.0,3.0,1.0,3.0,4.0,3.0,1.0,3.0,4.0,3.0,5.0,4.0,4.0,3.0,3.0
996,3.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,2.0,5.0,4.0,5.0
997,5.0,3.0,5.0,3.0,5.0,5.0,2.0,4.0,1.0,2.0,2.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0
998,4.0,2.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,5.0
999,2.0,2.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0
1000,4.0,2.0,5.0,3.0,2.0,5.0,3.0,3.0,4.0,5.0,2.0,1.0,4.0,5.0,2.0,3.0,5.0,5.0
1001,5.0,5.0,5.0,5.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,4.0,4.0,2.0
1002,4.0,5.0,5.0,4.0,4.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,1.0,3.0,4.0,4.0
1003,3.0,3.0,4.0,3.0,1.0,1.0,4.0,4.0,5.0,4.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,3.0
1004,2.0,2.0,3.0,2.0,3.0,2.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,5.0,3.0,3.0,4.0
1005,4.0,3.0,4.0,3.0,2.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,2.0,3.0,2.0,3.0,2.0,3.0
1006,3.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,5.0,4.0,5.0,3.0,1.0,3.0,4.0,1.0,3.0
1007,4.0,2.0,4.0,4.0,2.0,4.0,5.0,5.0,5.0,3.0,5.0,5.0,3.0,5.0,3.0,4.0,3.0,4.0
1008,4.0,4.0,5.0,5.0,3.0,2.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,4.0
1009,4.0,5.0,2.0,5.0,5.0,4.0,4.0,2.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,2.0
1010,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0,3.0,4.0,5.0
1011,5.0,5.0,5.0,5.0,5.0,5.0,4.0,2.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0
1012,3.0,5.0,3.0,2.0,4.0,1.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0
1013,5.0,4.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,1.0,4.0,1.0,3.0,3.0
1014,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0,4.0,2.0,3.0,3.0
1015,5.0,5.0,4.0,5.0,5.0,4.0,3.0,2.0,4.0,5.0,1.0,1.0,5.0,3.0,5.0,5.0,5.0,5.0
1016,3.0,2.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0
1017,2.0,2.0,1.0,3.0,2.0,1.0,3.0,1.0,3.0,5.0,2.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0
1018,2.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0,1.0,4.0,2.0,4.0,1.0,3.0,2.0,3.0
1019,3.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0
1020,4.0,4.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,2.0,3.0,4.0,4.0,5.0
1021,4.0,4.0,2.0,4.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0,4.0
1022,2.0,3.0,2.0,2.0,1.0,1.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,2.0,4.0,3.0,5.0
1023,3.0,4.0,3.0,2.0,4.0,2.0,4.0,5.0,5.0,4.0,5.0,3.0,4.0,5.0,4.0,3.0,3.0,5.0
1024,5.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,4.0,5.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0
1025,5.0,5.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0
1026,4.0,2.0,5.0,4.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0
1027,3.0,4.0,3.0,5.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,2.0
1028,3.0,3.0,3.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,3.0,4.0,5.0
1029,4.0,4.0,3.0,5.0,4.0,4.0,3.0,3.0,5.0,3.0,4.0,2.0,4.0,3.0,3.0,5.0,4.0,4.0
1030,2.0,2.0,3.0,1.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0
1031,3.0,3.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,5.0,4.0,4.0,3.0,5.0
1032,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,3.0,3.0,1.0,4.0,3.0,1.0,5.0
1033,3.0,4.0,5.0,4.0,3.0,5.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,5.0,1.0
1034,4.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,4.0
1035,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,4.0,5.0,3.0,2.0,3.0,2.0,3.0,3.0
1036,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,3.0,4.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0
1037,2.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,3.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0
1038,1.0,2.0,1.0,2.0,1.0,3.0,4.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0
1039,3.0,3.0,5.0,3.0,3.0,2.0,4.0,4.0,2.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0
1040,4.0,5.0,3.0,3.0,2.0,3.0,4.0,4.0,5.0,5.0,4.0,2.0,4.0,3.0,4.0,5.0,5.0,5.0
1041,5.0,5.0,5.0,5.0,5.0,5.0,3.0,2.0,4.0,4.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0,4.0
1042,2.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,4.0,5.0,2.0,5.0,2.0,3.0,2.0,3.0,1.0,2.0
1043,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,3.0,5.0,3.0,5.0,3.0,5.0
1044,3.0,1.0,3.0,4.0,5.0,4.0,3.0,5.0,3.0,1.0,3.0,5.0,3.0,4.0,4.0,4.0,4.0,5.0
1045,3.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,5.0,5.0,4.0,3.0,5.0,4.0,4.0,5.0,3.0,4.0
1046,4.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,4.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0
1047,4.0,5.0,3.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0
1048,1.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0
1049,5.0,3.0,3.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0
1050,5.0,5.0,5.0,5.0,5.0,5.0,3.0,1.0,3.0,3.0,4.0,1.0,5.0,5.0,4.0,5.0,5.0,4.0
1051,2.0,2.0,1.0,1.0,2.0,3.0,4.0,4.0,3.0,4.0,2.0,5.0,2.0,3.0,3.0,2.0,2.0,1.0
1052,3.0,3.0,1.0,5.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0
1053,4.0,4.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0
1054,3.0,2.0,2.0,3.0,1.0,3.0,5.0,5.0,5.0,3.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,2.0
1055,2.0,2.0,2.0,4.0,4.0,1.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,1.0,4.0,3.0,5.0,4.0
1056,2.0,2.0,3.0,3.0,3.0,2.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0
1057,3.0,1.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,2.0,5.0,5.0,3.0,4.0,3.0,3.0,4.0,2.0
1058,4.0,4.0,4.0,2.0,4.0,5.0,4.0,5.0,4.0,2.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0
1059,4.0,3.0,5.0,5.0,3.0,5.0,4.0,5.0,5.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1060,3.0,1.0,3.0,4.0,5.0,1.0,4.0,5.0,5.0,4.0,5.0,5.0,3.0,3.0,4.0,2.0,1.0,4.0
1061,4.0,3.0,2.0,5.0,5.0,2.0,3.0,4.0,3.0,4.0,2.0,4.0,5.0,3.0,4.0,5.0,5.0,3.0
1062,1.0,1.0,3.0,1.0,2.0,1.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,3.0,2.0
1063,4.0,5.0,4.0,4.0,4.0,2.0,3.0,5.0,3.0,3.0,1.0,5.0,4.0,3.0,2.0,5.0,5.0,4.0
1064,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,3.0,3.0,3.0,5.0,2.0,3.0,1.0,2.0,3.0,3.0
1065,3.0,4.0,3.0,5.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0
1066,2.0,2.0,1.0,2.0,2.0,4.0,4.0,5.0,4.0,4.0,5.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0
1067,1.0,3.0,3.0,1.0,1.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0
1068,4.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,1.0,4.0,3.0,1.0
1069,2.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,5.0,3.0,2.0,3.0,1.0,1.0,3.0,3.0,3.0
1070,3.0,5.0,5.0,3.0,5.0,3.0,4.0,2.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0
1071,3.0,4.0,1.0,5.0,1.0,3.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0
1072,4.0,4.0,5.0,3.0,5.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,1.0,3.0,4.0
1073,3.0,2.0,2.0,3.0,1.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0
1074,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0
1075,4.0,2.0,4.0,5.0,5.0,5.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,5.0
1076,2.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,5.0,5.0,2.0,5.0,5.0,4.0,5.0,3.0,5.0,5.0
1077,1.0,1.0,3.0,1.0,1.0,3.0,2.0,4.0,4.0,3.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,3.0
1078,2.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,4.0,1.0,5.0,2.0,3.0,1.0,3.0,3.0,4.0,2.0
1079,5.0,3.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,2.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0
1080,4.0,4.0,2.0,3.0,2.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,1.0,3.0,4.0
1081,3.0,3.0,3.0,2.0,3.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,2.0,2.0
1082,3.0,4.0,2.0,1.0,3.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,4.0,4.0,5.0
1083,3.0,1.0,3.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,3.0,4.0,2.0,4.0,3.0,4.0,4.0
1084,5.0,3.0,5.0,5.0,5.0,5.0,3.0,3.0,4.0,3.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0
1085,3.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,4.0,4.0,2.0,4.0,4.0
1086,4.0,4.0,5.0,2.0,4.0,2.0,3.0,4.0,1.0,4.0,1.0,3.0,4.0,5.0,2.0,2.0,5.0,3.0
1087,4.0,2.0,3.0,4.0,5.0,4.0,4.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0,5.0,3.0,5.0,5.0
1088,3.0,2.0,5.0,5.0,4.0,5.0,3.0,2.0,1.0,1.0,2.0,3.0,5.0,3.0,5.0,5.0,5.0,5.0
1089,3.0,3.0,2.0,4.0,1.0,3.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0
1090,3.0,1.0,1.0,4.0,4.0,1.0,2.0,4.0,4.0,4.0,2.0,2.0,3.0,5.0,3.0,3.0,2.0,2.0
1091,3.0,3.0,2.0,3.0,1.0,1.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0
1092,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,5.0,2.0,3.0,3.0,3.0
1093,4.0,3.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,3.0,5.0,4.0,3.0,5.0,1.0,4.0,5.0,4.0
1094,3.0,5.0,1.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,2.0,4.0,5.0,4.0,5.0,4.0,3.0
1095,4.0,5.0,4.0,5.0,3.0,5.0,2.0,1.0,2.0,3.0,4.0,1.0,3.0,4.0,4.0,4.0,4.0,5.0
1096,3.0,4.0,2.0,1.0,4.0,3.0,2.0,1.0,1.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0
1097,3.0,5.0,1.0,3.0,4.0,4.0,4.0,5.0,5.0,2.0,3.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0
1098,1.0,2.0,1.0,1.0,1.0,1.0,4.0,5.0,3.0,5.0,5.0,2.0,2.0,3.0,1.0,4.0,1.0,4.0
1099,4.0,2.0,5.0,3.0,3.0,3.0,4.0,5.0,5.0,2.0,5.0,2.0,3.0,5.0,3.0,1.0,3.0,3.0
1100,3.0,2.0,1.0,4.0,1.0,4.0,4.0,5.0,2.0,4.0,5.0,4.0,2.0,3.0,2.0,1.0,1.0,4.0
1101,4.0,3.0,3.0,2.0,5.0,5.0,4.0,5.0,4.0,2.0,5.0,5.0,3.0,3.0,1.0,4.0,4.0,2.0
1102,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,5.0,3.0,4.0,4.0
1103,5.0,5.0,5.0,4.0,5.0,3.0,3.0,2.0,5.0,4.0,4.0,1.0,4.0,4.0,5.0,4.0,2.0,4.0
1104,3.0,2.0,4.0,3.0,4.0,4.0,3.0,5.0,5.0,3.0,5.0,1.0,3.0,3.0,3.0,3.0,1.0,4.0
1105,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,4.0,5.0
1106,2.0,2.0,1.0,2.0,3.0,2.0,4.0,5.0,5.0,3.0,2.0,5.0,1.0,1.0,2.0,2.0,2.0,1.0
1107,4.0,4.0,2.0,3.0,3.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0
1108,2.0,2.0,2.0,2.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,1.0,3.0,2.0,3.0,4.0
1109,2.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,5.0,3.0,3.0,2.0,2.0
1110,5.0,3.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0,4.0,4.0,5.0,2.0
1111,3.0,3.0,5.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0
1112,3.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0
1113,4.0,5.0,4.0,5.0,3.0,4.0,3.0,5.0,1.0,3.0,5.0,4.0,4.0,3.0,4.0,2.0,4.0,5.0
1114,4.0,4.0,3.0,5.0,5.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0
1115,3.0,3.0,4.0,3.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,3.0,1.0,3.0,2.0
1116,3.0,3.0,1.0,4.0,4.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,4.0,3.0,3.0,1.0,3.0
1117,5.0,3.0,5.0,5.0,5.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,2.0,5.0,5.0
1118,3.0,3.0,2.0,3.0,3.0,1.0,3.0,4.0,1.0,1.0,5.0,4.0,3.0,5.0,5.0,5.0,4.0,3.0
